Seizure file	Match ID
MYS, 09-11, 1.1t	MYG017
MYS, 09-11, 1.1t	MYG018
MYS, 09-11, 1.1t	MYG019
MYS, 09-11, 1.1t	MYG020
MYS, 09-11, 1.1t	MYG021
MYS, 09-11, 1.1t	MYG022
MYS, 09-11, 1.1t	MYG023
MYS, 09-11, 1.1t	MYG025
MYS, 09-11, 1.1t	MYG026
MYS, 09-11, 1.1t	MYG027
MYS, 09-11, 1.1t	MYG028
MYS, 09-11, 1.1t	MYG029
MYS, 09-11, 1.1t	MYG030
MYS, 09-11, 1.1t	MYG031
MYS, 09-11, 1.1t	MYG032
MYS, 09-11, 1.1t	MYG034
MYS, 09-11, 1.1t	MYG036
MYS, 09-11, 1.1t	MYG037
MYS, 09-11, 1.1t	MYG038
MYS, 09-11, 1.1t	MYG039
MYS, 09-11, 1.1t	MYG041-MYG080
MYS, 09-11, 1.1t	MYG042
MYS, 09-11, 1.1t	MYG043
MYS, 09-11, 1.1t	MYG046
MYS, 09-11, 1.1t	MYG048-MYG067
MYS, 09-11, 1.1t	MYG049
MYS, 09-11, 1.1t	MYG050
MYS, 09-11, 1.1t	MYG051
MYS, 09-11, 1.1t	MYG052
MYS, 09-11, 1.1t	MYG053
MYS, 09-11, 1.1t	MYG054
MYS, 09-11, 1.1t	MYG055
MYS, 09-11, 1.1t	MYG057
MYS, 09-11, 1.1t	MYG058
MYS, 09-11, 1.1t	MYG059
MYS, 09-11, 1.1t	MYG061
MYS, 09-11, 1.1t	MYG063
MYS, 09-11, 1.1t	MYG064
MYS, 09-11, 1.1t	MYG065
MYS, 09-11, 1.1t	MYG068
MYS, 09-11, 1.1t	MYG069
MYS, 09-11, 1.1t	MYG070
MYS, 09-11, 1.1t	MYG071
MYS, 09-11, 1.1t	MYG072
MYS, 09-11, 1.1t	MYG073
MYS, 09-11, 1.1t	MYG074
MYS, 09-11, 1.1t	MYG075
MYS, 09-11, 1.1t	MYG076
MYS, 09-11, 1.1t	MYG077
MYS, 09-11, 1.1t	MYG078
MYS, 09-11, 1.1t	MYG079
MYS, 09-11, 1.1t	MYG081
MYS, 09-11, 1.1t	MYG082
KEN, 09-11, 0.3t	KAD01
KEN, 09-11, 0.3t	KAD02
KEN, 09-11, 0.3t	KAD03
KEN, 09-11, 0.3t	KAD04
KEN, 09-11, 0.3t	KAD05
KEN, 09-11, 0.3t	KAD06
KEN, 09-11, 0.3t	KAD07
KEN, 09-11, 0.3t	KAD08
KEN, 09-11, 0.3t	KAD09
KEN, 09-11, 0.3t	KAD11
KEN, 09-11, 0.3t	KAD12
KEN, 09-11, 0.3t	KAD14
KEN, 09-11, 0.3t	KAD15
KEN, 09-11, 0.3t	KAD16
HKG, 10-12, 1.9tB	HKTB001
HKG, 10-12, 1.9tB	HKTB002
HKG, 10-12, 1.9tB	HKTB003
HKG, 10-12, 1.9tB	HKTB004
HKG, 10-12, 1.9tB	HKTB005
HKG, 10-12, 1.9tB	HKTB006
HKG, 10-12, 1.9tB	HKTB007
HKG, 10-12, 1.9tB	HKTB008
HKG, 10-12, 1.9tB	HKTB009
HKG, 10-12, 1.9tB	HKTB010
HKG, 10-12, 1.9tB	HKTB012
HKG, 10-12, 1.9tB	HKTB013
HKG, 10-12, 1.9tB	HKTB014-HKTB049
HKG, 10-12, 1.9tB	HKTB015
HKG, 10-12, 1.9tB	HKTB016-HKTB017
HKG, 10-12, 1.9tB	HKTB018-HKTB023
HKG, 10-12, 1.9tB	HKTB019
HKG, 10-12, 1.9tB	HKTB020
HKG, 10-12, 1.9tB	HKTB021-HKTB075
HKG, 10-12, 1.9tB	HKTB022
HKG, 10-12, 1.9tB	HKTB024
HKG, 10-12, 1.9tB	HKTB025
HKG, 10-12, 1.9tB	HKTB026
HKG, 10-12, 1.9tB	HKTB028
HKG, 10-12, 1.9tB	HKTB030-HKTB068
HKG, 10-12, 1.9tB	HKTB031-HKTB046
HKG, 10-12, 1.9tB	HKTB032
HKG, 10-12, 1.9tB	HKTB033
HKG, 10-12, 1.9tB	HKTB034
HKG, 10-12, 1.9tB	HKTB035-HKTB051
HKG, 10-12, 1.9tB	HKTB036
HKG, 10-12, 1.9tB	HKTB037
HKG, 10-12, 1.9tB	HKTB039
HKG, 10-12, 1.9tB	HKTB040
HKG, 10-12, 1.9tB	HKTB041-HKTB043
HKG, 10-12, 1.9tB	HKTB042
HKG, 10-12, 1.9tB	HKTB044
HKG, 10-12, 1.9tB	HKTB045
HKG, 10-12, 1.9tB	HKTB047-HKTB056
HKG, 10-12, 1.9tB	HKTB048
HKG, 10-12, 1.9tB	HKTB050
HKG, 10-12, 1.9tB	HKTB052
HKG, 10-12, 1.9tB	HKTB053-HKTB054
HKG, 10-12, 1.9tB	HKTB055
HKG, 10-12, 1.9tB	HKTB058-HKTB067
HKG, 10-12, 1.9tB	HKTB059
HKG, 10-12, 1.9tB	HKTB060
HKG, 10-12, 1.9tB	HKTB062
HKG, 10-12, 1.9tB	HKTB063
HKG, 10-12, 1.9tB	HKTB064
HKG, 10-12, 1.9tB	HKTB066
HKG, 10-12, 1.9tB	HKTB071
HKG, 10-12, 1.9tB	HKTB073-HKTB074
HKG, 10-12, 1.9tB	HKTB077
HKG, 10-12, 1.9tB	HKTB078
HKG, 10-12, 1.9tB	HKTB079
HKG, 10-12, 1.9tB	HKTB080
HKG, 10-12, 1.9tB	HKTB081
HKG, 10-12, 1.9tB	HKTB082
HKG, 10-12, 1.9tB	HKTB083
HKG, 10-12, 1.9tB	HKTB084
HKG, 10-12, 1.9tB	HKTB085
HKG, 10-12, 1.9tB	HKTB086-HKTB090
HKG, 10-12, 1.9tB	HKTB087
HKG, 10-12, 1.9tB	HKTB088
HKG, 10-12, 1.9tB	HKTB089-HKTB098
HKG, 10-12, 1.9tB	HKTB091
HKG, 10-12, 1.9tB	HKTB093
HKG, 10-12, 1.9tB	HKTB094
HKG, 10-12, 1.9tB	HKTB095
HKG, 10-12, 1.9tB	HKTB096
HKG, 10-12, 1.9tB	HKTB097
HKG, 10-12, 1.9tB	HKTB099
HKG, 10-12, 1.9tB	HKTB100
SGP, 05-15, 4.6t	SNG001
SGP, 05-15, 4.6t	SNG002
SGP, 05-15, 4.6t	SNG004
SGP, 05-15, 4.6t	SNG005
SGP, 05-15, 4.6t	SNG006
SGP, 05-15, 4.6t	SNG007
SGP, 05-15, 4.6t	SNG008
SGP, 05-15, 4.6t	SNG009
SGP, 05-15, 4.6t	SNG010
SGP, 05-15, 4.6t	SNG011
SGP, 05-15, 4.6t	SNG013-SNG238
SGP, 05-15, 4.6t	SNG014-SNG110
SGP, 05-15, 4.6t	SNG015
SGP, 05-15, 4.6t	SNG016
SGP, 05-15, 4.6t	SNG018
SGP, 05-15, 4.6t	SNG019
SGP, 05-15, 4.6t	SNG020
SGP, 05-15, 4.6t	SNG021
SGP, 05-15, 4.6t	SNG022-SNG048
SGP, 05-15, 4.6t	SNG023
SGP, 05-15, 4.6t	SNG025
SGP, 05-15, 4.6t	SNG026-SNG081
SGP, 05-15, 4.6t	SNG027
SGP, 05-15, 4.6t	SNG028
SGP, 05-15, 4.6t	SNG029
SGP, 05-15, 4.6t	SNG030
SGP, 05-15, 4.6t	SNG031
SGP, 05-15, 4.6t	SNG033-SNG038
SGP, 05-15, 4.6t	SNG034
SGP, 05-15, 4.6t	SNG035
SGP, 05-15, 4.6t	SNG037-SNG056
SGP, 05-15, 4.6t	SNG039
SGP, 05-15, 4.6t	SNG044
SGP, 05-15, 4.6t	SNG045
SGP, 05-15, 4.6t	SNG046
SGP, 05-15, 4.6t	SNG047
SGP, 05-15, 4.6t	SNG049
SGP, 05-15, 4.6t	SNG050
SGP, 05-15, 4.6t	SNG051
SGP, 05-15, 4.6t	SNG052
SGP, 05-15, 4.6t	SNG053
SGP, 05-15, 4.6t	SNG054
SGP, 05-15, 4.6t	SNG055
SGP, 05-15, 4.6t	SNG058
SGP, 05-15, 4.6t	SNG059
SGP, 05-15, 4.6t	SNG060
SGP, 05-15, 4.6t	SNG061-SNG068
SGP, 05-15, 4.6t	SNG062
SGP, 05-15, 4.6t	SNG064
SGP, 05-15, 4.6t	SNG065-SNG074
SGP, 05-15, 4.6t	SNG066
SGP, 05-15, 4.6t	SNG067
SGP, 05-15, 4.6t	SNG069
SGP, 05-15, 4.6t	SNG070
SGP, 05-15, 4.6t	SNG071
SGP, 05-15, 4.6t	SNG072
SGP, 05-15, 4.6t	SNG075
SGP, 05-15, 4.6t	SNG076
SGP, 05-15, 4.6t	SNG077
SGP, 05-15, 4.6t	SNG078
SGP, 05-15, 4.6t	SNG080
SGP, 05-15, 4.6t	SNG082
SGP, 05-15, 4.6t	SNG083
SGP, 05-15, 4.6t	SNG084
SGP, 05-15, 4.6t	SNG085
SGP, 05-15, 4.6t	SNG086
SGP, 05-15, 4.6t	SNG088
SGP, 05-15, 4.6t	SNG089
SGP, 05-15, 4.6t	SNG090
SGP, 05-15, 4.6t	SNG092
SGP, 05-15, 4.6t	SNG093
SGP, 05-15, 4.6t	SNG094
SGP, 05-15, 4.6t	SNG095
SGP, 05-15, 4.6t	SNG096
SGP, 05-15, 4.6t	SNG097
SGP, 05-15, 4.6t	SNG098-SNG136
SGP, 05-15, 4.6t	SNG099
SGP, 05-15, 4.6t	SNG100
SGP, 05-15, 4.6t	SNG101
SGP, 05-15, 4.6t	SNG102
SGP, 05-15, 4.6t	SNG103
SGP, 05-15, 4.6t	SNG106
SGP, 05-15, 4.6t	SNG107
SGP, 05-15, 4.6t	SNG108
SGP, 05-15, 4.6t	SNG109
SGP, 05-15, 4.6t	SNG112
SGP, 05-15, 4.6t	SNG117
SGP, 05-15, 4.6t	SNG119
SGP, 05-15, 4.6t	SNG120
SGP, 05-15, 4.6t	SNG122
SGP, 05-15, 4.6t	SNG123
SGP, 05-15, 4.6t	SNG124
SGP, 05-15, 4.6t	SNG125
SGP, 05-15, 4.6t	SNG126
SGP, 05-15, 4.6t	SNG131
SGP, 05-15, 4.6t	SNG132
SGP, 05-15, 4.6t	SNG137
SGP, 05-15, 4.6t	SNG138
SGP, 05-15, 4.6t	SNG139
SGP, 05-15, 4.6t	SNG141
SGP, 05-15, 4.6t	SNG143
SGP, 05-15, 4.6t	SNG145
SGP, 05-15, 4.6t	SNG146
SGP, 05-15, 4.6t	SNG147
SGP, 05-15, 4.6t	SNG148
SGP, 05-15, 4.6t	SNG153
SGP, 05-15, 4.6t	SNG154
SGP, 05-15, 4.6t	SNG155
SGP, 05-15, 4.6t	SNG156
SGP, 05-15, 4.6t	SNG157
SGP, 05-15, 4.6t	SNG158-SNG165
SGP, 05-15, 4.6t	SNG159
SGP, 05-15, 4.6t	SNG160
SGP, 05-15, 4.6t	SNG162
SGP, 05-15, 4.6t	SNG163
SGP, 05-15, 4.6t	SNG164
SGP, 05-15, 4.6t	SNG166
SGP, 05-15, 4.6t	SNG167-SNG168
SGP, 05-15, 4.6t	SNG170
SGP, 05-15, 4.6t	SNG172
SGP, 05-15, 4.6t	SNG173
SGP, 05-15, 4.6t	SNG174
SGP, 05-15, 4.6t	SNG175
SGP, 05-15, 4.6t	SNG176
SGP, 05-15, 4.6t	SNG177
SGP, 05-15, 4.6t	SNG179
SGP, 05-15, 4.6t	SNG180
SGP, 05-15, 4.6t	SNG182
SGP, 05-15, 4.6t	SNG183
SGP, 05-15, 4.6t	SNG184
SGP, 05-15, 4.6t	SNG185
SGP, 05-15, 4.6t	SNG186
SGP, 05-15, 4.6t	SNG189
SGP, 05-15, 4.6t	SNG190
SGP, 05-15, 4.6t	SNG191
SGP, 05-15, 4.6t	SNG192
SGP, 05-15, 4.6t	SNG193
SGP, 05-15, 4.6t	SNG194
SGP, 05-15, 4.6t	SNG195
SGP, 05-15, 4.6t	SNG196
SGP, 05-15, 4.6t	SNG197-SNG204
SGP, 05-15, 4.6t	SNG198
SGP, 05-15, 4.6t	SNG199
SGP, 05-15, 4.6t	SNG200
SGP, 05-15, 4.6t	SNG201
SGP, 05-15, 4.6t	SNG203
SGP, 05-15, 4.6t	SNG206
SGP, 05-15, 4.6t	SNG207
SGP, 05-15, 4.6t	SNG208
SGP, 05-15, 4.6t	SNG209
SGP, 05-15, 4.6t	SNG210
SGP, 05-15, 4.6t	SNG211
SGP, 05-15, 4.6t	SNG212
SGP, 05-15, 4.6t	SNG213
SGP, 05-15, 4.6t	SNG214
SGP, 05-15, 4.6t	SNG215
SGP, 05-15, 4.6t	SNG218
SGP, 05-15, 4.6t	SNG220
SGP, 05-15, 4.6t	SNG221
SGP, 05-15, 4.6t	SNG222
SGP, 05-15, 4.6t	SNG223
SGP, 05-15, 4.6t	SNG224
SGP, 05-15, 4.6t	SNG225
SGP, 05-15, 4.6t	SNG226
SGP, 05-15, 4.6t	SNG227
SGP, 05-15, 4.6t	SNG228
SGP, 05-15, 4.6t	SNG229
SGP, 05-15, 4.6t	SNG231
SGP, 05-15, 4.6t	SNG232
SGP, 05-15, 4.6t	SNG233
SGP, 05-15, 4.6t	SNG234
SGP, 05-15, 4.6t	SNG235
SGP, 05-15, 4.6t	SNG237
SGP, 05-15, 4.6t	SNG240
SGP, 05-15, 4.6t	SNG241
SGP, 05-15, 4.6t	SNG242
SGP, 05-15, 4.6t	SNG243
SGP, 05-15, 4.6t	SNG244
SGP, 05-15, 4.6t	SNG245
SGP, 05-15, 4.6t	SNG247
SGP, 05-15, 4.6t	SNG248
SGP, 05-15, 4.6t	SNG249
SGP, 05-15, 4.6t	SNG250
CZE, 01-14, Xt	CZH01
CZE, 01-14, Xt	CZH02
CZE, 01-14, Xt	CZH03
CZE, 01-14, Xt	CZH05
CZE, 01-14, Xt	CZH06
CZE, 01-14, Xt	CZH08
CZE, 01-14, Xt	CZH09
CZE, 01-14, Xt	CZH10
CZE, 01-14, Xt	CZH13
CZE, 01-14, Xt	CZH15
CHE, 07-15, Xt	SWZ01
CHE, 07-15, Xt	SWZ02
CHE, 07-15, Xt	SWZ03
CHE, 07-15, Xt	SWZ04-SWZ16
CHE, 07-15, Xt	SWZ05
CHE, 07-15, Xt	SWZ06
CHE, 07-15, Xt	SWZ07
CHE, 07-15, Xt	SWZ08
CHE, 07-15, Xt	SWZ09-SWZ12
CHE, 07-15, Xt	SWZ10
CHE, 07-15, Xt	SWZ11
CHE, 07-15, Xt	SWZ13
CHE, 07-15, Xt	SWZ14-SWZ30
CHE, 07-15, Xt	SWZ15
CHE, 07-15, Xt	SWZ17
CHE, 07-15, Xt	SWZ18
CHE, 07-15, Xt	SWZ19
CHE, 07-15, Xt	SWZ20
CHE, 07-15, Xt	SWZ21
CHE, 07-15, Xt	SWZ22
CHE, 07-15, Xt	SWZ23
CHE, 07-15, Xt	SWZ24
CHE, 07-15, Xt	SWZ25-SWZ26
CHE, 07-15, Xt	SWZ29-SWZ31
GBR, 10-15, Xt	UK01-UK04
GBR, 10-15, Xt	UK02-UK02T
GBR, 10-15, Xt	UK03
GBR, 10-15, Xt	UK05
GBR, 10-15, Xt	UK06
MOZ, 05-15, 1.2t	MOZI01
MOZ, 05-15, 1.2t	MOZI02
MOZ, 05-15, 1.2t	MOZI03
MOZ, 05-15, 1.2t	MOZI04
MOZ, 05-15, 1.2t	MOZI05
MOZ, 05-15, 1.2t	MOZI06
MOZ, 05-15, 1.2t	MOZI07
MOZ, 05-15, 1.2t	MOZI08
MOZ, 05-15, 1.2t	MOZI09
MOZ, 05-15, 1.2t	MOZI10
MOZ, 05-15, 1.2t	MOZI11
MOZ, 05-15, 1.2t	MOZI12
MOZ, 05-15, 1.2t	MOZI13
MOZ, 05-15, 1.2t	MOZI14
MOZ, 05-15, 1.2t	MOZI15
MOZ, 05-15, 1.2t	MOZI16
MOZ, 05-15, 1.2t	MOZI17
MOZ, 05-15, 1.2t	MOZI18
MOZ, 05-15, 1.2t	MOZI19
MOZ, 05-15, 1.2t	MOZI20
MOZ, 05-15, 1.2t	MOZI21
MOZ, 05-15, 1.2t	MOZI22
MOZ, 05-15, 1.2t	MOZI23
MOZ, 05-15, 1.2t	MOZI24
MOZ, 05-15, 1.2t	MOZI25
MOZ, 05-15, 1.2t	MOZI26
MOZ, 05-15, 1.2t	MOZI27
MOZ, 05-15, 1.2t	MOZI28
MOZ, 05-15, 1.2t	MOZI29
MOZ, 05-15, 1.2t	MOZI30
MOZ, 05-15, 1.2t	MOZI31
MOZ, 05-15, 1.2t	MOZI32
MOZ, 05-15, 1.2t	MOZI33
MOZ, 05-15, 1.2t	MOZI34
MOZ, 05-15, 1.2t	MOZI35-MOZI45
MOZ, 05-15, 1.2t	MOZI36
MOZ, 05-15, 1.2t	MOZI37
MOZ, 05-15, 1.2t	MOZI38
MOZ, 05-15, 1.2t	MOZI39
MOZ, 05-15, 1.2t	MOZI40
MOZ, 05-15, 1.2t	MOZI41
MOZ, 05-15, 1.2t	MOZI42
MOZ, 05-15, 1.2t	MOZI43
MOZ, 05-15, 1.2t	MOZI44-MOZI47
MOZ, 05-15, 1.2t	MOZI46
MOZ, 05-15, 1.2t	MOZI48
MOZ, 05-15, 1.2t	MOZI49
MOZ, 05-15, 1.2t	MOZI50
UGA, 05-14, 1.8t	UG.B002
UGA, 05-14, 1.8t	UG.B003
UGA, 05-14, 1.8t	UG.B004-UG.B014-UG.B019-UG.B025
UGA, 05-14, 1.8t	UG.B006-UG.B024
UGA, 05-14, 1.8t	UG.B007-UG.B071-UG.B072
UGA, 05-14, 1.8t	UG.B010-UG.B076
UGA, 05-14, 1.8t	UG.B011-UG.B074
UGA, 05-14, 1.8t	UG.B012-UG.B022-UG.B081
UGA, 05-14, 1.8t	UG.B013
UGA, 05-14, 1.8t	UG.B017
UGA, 05-14, 1.8t	UG.B018
UGA, 05-14, 1.8t	UG.B020
UGA, 05-14, 1.8t	UG.B021-UG.B079
UGA, 05-14, 1.8t	UG.B026-UG.B115-UG.B116
UGA, 05-14, 1.8t	UG.B027-UG.B123
UGA, 05-14, 1.8t	UG.B028
UGA, 05-14, 1.8t	UG.B029
UGA, 05-14, 1.8t	UG.B030-UG.B041
UGA, 05-14, 1.8t	UG.B031
UGA, 05-14, 1.8t	UG.B032
UGA, 05-14, 1.8t	UG.B034-UG.B052
UGA, 05-14, 1.8t	UG.B035
UGA, 05-14, 1.8t	UG.B036
UGA, 05-14, 1.8t	UG.B037-UG.B042
UGA, 05-14, 1.8t	UG.B039-UG.B048
UGA, 05-14, 1.8t	UG.B040-UG.B046
UGA, 05-14, 1.8t	UG.B043
UGA, 05-14, 1.8t	UG.B044
UGA, 05-14, 1.8t	UG.B045
UGA, 05-14, 1.8t	UG.B047
UGA, 05-14, 1.8t	UG.B051-UG.B054
UGA, 05-14, 1.8t	UG.B053
UGA, 05-14, 1.8t	UG.B055
UGA, 05-14, 1.8t	UG.B057
UGA, 05-14, 1.8t	UG.B058
UGA, 05-14, 1.8t	UG.B059
UGA, 05-14, 1.8t	UG.B060
UGA, 05-14, 1.8t	UG.B061-UG.B063
UGA, 05-14, 1.8t	UG.B062
UGA, 05-14, 1.8t	UG.B064
UGA, 05-14, 1.8t	UG.B065
UGA, 05-14, 1.8t	UG.B066
UGA, 05-14, 1.8t	UG.B067
UGA, 05-14, 1.8t	UG.B068-UG.B070
UGA, 05-14, 1.8t	UG.B069
UGA, 05-14, 1.8t	UG.B073-UG.B125
UGA, 05-14, 1.8t	UG.B078-UG.B118
UGA, 05-14, 1.8t	UG.B080-UG.B129
UGA, 05-14, 1.8t	UG.B082
UGA, 05-14, 1.8t	UG.B083
UGA, 05-14, 1.8t	UG.B086
UGA, 05-14, 1.8t	UG.B087
UGA, 05-14, 1.8t	UG.B088
UGA, 05-14, 1.8t	UG.B089-UG.B101
UGA, 05-14, 1.8t	UG.B090
UGA, 05-14, 1.8t	UG.B092
UGA, 05-14, 1.8t	UG.B093
UGA, 05-14, 1.8t	UG.B094
UGA, 05-14, 1.8t	UG.B095
UGA, 05-14, 1.8t	UG.B096
UGA, 05-14, 1.8t	UG.B097
UGA, 05-14, 1.8t	UG.B098
UGA, 05-14, 1.8t	UG.B099
UGA, 05-14, 1.8t	UG.B100
UGA, 05-14, 1.8t	UG.B102-UG.B110
UGA, 05-14, 1.8t	UG.B103-UG.B108
UGA, 05-14, 1.8t	UG.B104
UGA, 05-14, 1.8t	UG.B105
UGA, 05-14, 1.8t	UG.B107
UGA, 05-14, 1.8t	UG.B111
UGA, 05-14, 1.8t	UG.B112
UGA, 05-14, 1.8t	UG.B119
UGA, 05-14, 1.8t	UG.B122
UGA, 05-14, 1.8t	UG.B124
UGA, 05-14, 1.8t	UG.B128
UGA, 05-14, 1.8t	UG.B130
UGA, 05-14, 1.8t	UG.B131
UGA, 05-14, 1.8t	UG.B132-UG.B135
UGA, 05-14, 1.8t	UG.B133
UGA, 05-14, 1.8t	UG.B136
UGA, 05-14, 1.8t	UG.B137
UGA, 05-14, 1.8t	UG.B138
UGA, 05-14, 1.8t	UG.B139-UG.B142
UGA, 05-14, 1.8t	UG.B140
UGA, 05-14, 1.8t	UG.B141
UGA, 05-14, 1.8t	UG.B143
UGA, 05-14, 1.8t	UG.B144
UGA, 05-14, 1.8t	UG.B145
UGA, 05-14, 1.8t	UG.B146
UGA, 05-14, 1.8t	UG.B147
UGA, 07-14, 0.6t	UG.C001-UG.C095
UGA, 07-14, 0.6t	UG.C003-UG.C009-UG.C020
UGA, 07-14, 0.6t	UG.C004
UGA, 07-14, 0.6t	UG.C006-UG.C066
UGA, 07-14, 0.6t	UG.C008-UG.C057
UGA, 07-14, 0.6t	UG.C011
UGA, 07-14, 0.6t	UG.C012-UG.C022
UGA, 07-14, 0.6t	UG.C013
UGA, 07-14, 0.6t	UG.C014-UG.C060-UG.C094
UGA, 07-14, 0.6t	UG.C015-UG.C070
UGA, 07-14, 0.6t	UG.C016-UG.C027
UGA, 07-14, 0.6t	UG.C017
UGA, 07-14, 0.6t	UG.C018-UG.C076
UGA, 07-14, 0.6t	UG.C019
UGA, 07-14, 0.6t	UG.C024
UGA, 07-14, 0.6t	UG.C025
UGA, 07-14, 0.6t	UG.C026
UGA, 07-14, 0.6t	UG.C028-UG.C037
UGA, 07-14, 0.6t	UG.C029-UG.C081
UGA, 07-14, 0.6t	UG.C030-UG.C050-UG.C078
UGA, 07-14, 0.6t	UG.C031
UGA, 07-14, 0.6t	UG.C032
UGA, 07-14, 0.6t	UG.C033
UGA, 07-14, 0.6t	UG.C034-UG.C044-UG.C086
UGA, 07-14, 0.6t	UG.C035-UG.C043
UGA, 07-14, 0.6t	UG.C036-UG.C062
UGA, 07-14, 0.6t	UG.C039-UG.C041
UGA, 07-14, 0.6t	UG.C040-UG.C082-UG.C083
UGA, 07-14, 0.6t	UG.C042-UG.C045
UGA, 07-14, 0.6t	UG.C046-UG.C053
UGA, 07-14, 0.6t	UG.C047
UGA, 07-14, 0.6t	UG.C048
UGA, 07-14, 0.6t	UG.C049-UG.C054
UGA, 07-14, 0.6t	UG.C051
UGA, 07-14, 0.6t	UG.C052
UGA, 07-14, 0.6t	UG.C055
UGA, 07-14, 0.6t	UG.C059-UG.C074
UGA, 07-14, 0.6t	UG.C061
UGA, 07-14, 0.6t	UG.C063-UG.C065
UGA, 07-14, 0.6t	UG.C064
UGA, 07-14, 0.6t	UG.C069
UGA, 07-14, 0.6t	UG.C071
UGA, 07-14, 0.6t	UG.C072-UG.C073-UG.C093
UGA, 07-14, 0.6t	UG.C079-UG.C085
UGA, 07-14, 0.6t	UG.C080
UGA, 07-14, 0.6t	UG.C087
UGA, 07-14, 0.6t	UG.C089
UGA, 07-14, 0.6t	UG.C090
UGA, 07-14, 0.6t	UG.C091
UGA, 07-14, 0.6t	UG.C092
UGA, 07-14, 0.6t	UG.C097
VNM, 04-10, 2.2t	VN.A001
VNM, 04-10, 2.2t	VN.A002-VN.A051
VNM, 04-10, 2.2t	VN.A003
VNM, 04-10, 2.2t	VN.A004
VNM, 04-10, 2.2t	VN.A005
VNM, 04-10, 2.2t	VN.A006
VNM, 04-10, 2.2t	VN.A007-VN.A037
VNM, 04-10, 2.2t	VN.A008-VN.A045
VNM, 04-10, 2.2t	VN.A009
VNM, 04-10, 2.2t	VN.A010-VN.A059
VNM, 04-10, 2.2t	VN.A011
VNM, 04-10, 2.2t	VN.A012
VNM, 04-10, 2.2t	VN.A013
VNM, 04-10, 2.2t	VN.A014
VNM, 04-10, 2.2t	VN.A015
VNM, 04-10, 2.2t	VN.A016
VNM, 04-10, 2.2t	VN.A017
VNM, 04-10, 2.2t	VN.A018
VNM, 04-10, 2.2t	VN.A019
VNM, 04-10, 2.2t	VN.A020
VNM, 04-10, 2.2t	VN.A021
VNM, 04-10, 2.2t	VN.A022
VNM, 04-10, 2.2t	VN.A024-VN.A069
VNM, 04-10, 2.2t	VN.A025-VN.A071
VNM, 04-10, 2.2t	VN.A026
VNM, 04-10, 2.2t	VN.A027
VNM, 04-10, 2.2t	VN.A028
VNM, 04-10, 2.2t	VN.A029
VNM, 04-10, 2.2t	VN.A030
VNM, 04-10, 2.2t	VN.A031
VNM, 04-10, 2.2t	VN.A032
VNM, 04-10, 2.2t	VN.A033
VNM, 04-10, 2.2t	VN.A034
VNM, 04-10, 2.2t	VN.A035
VNM, 04-10, 2.2t	VN.A036
VNM, 04-10, 2.2t	VN.A038
VNM, 04-10, 2.2t	VN.A039
VNM, 04-10, 2.2t	VN.A040-VN.A073
VNM, 04-10, 2.2t	VN.A041-VN.A042
VNM, 04-10, 2.2t	VN.A043
VNM, 04-10, 2.2t	VN.A044
VNM, 04-10, 2.2t	VN.A046
VNM, 04-10, 2.2t	VN.A047
VNM, 04-10, 2.2t	VN.A048-VN.A083
VNM, 04-10, 2.2t	VN.A049
VNM, 04-10, 2.2t	VN.A050
VNM, 04-10, 2.2t	VN.A052
VNM, 04-10, 2.2t	VN.A053
VNM, 04-10, 2.2t	VN.A054
VNM, 04-10, 2.2t	VN.A055
VNM, 04-10, 2.2t	VN.A056
VNM, 04-10, 2.2t	VN.A057-VN.A089
VNM, 04-10, 2.2t	VN.A058
VNM, 04-10, 2.2t	VN.A060
VNM, 04-10, 2.2t	VN.A061-VN.A067
VNM, 04-10, 2.2t	VN.A062
VNM, 04-10, 2.2t	VN.A063
VNM, 04-10, 2.2t	VN.A064
VNM, 04-10, 2.2t	VN.A065
VNM, 04-10, 2.2t	VN.A066
VNM, 04-10, 2.2t	VN.A068
VNM, 04-10, 2.2t	VN.A070
VNM, 04-10, 2.2t	VN.A072
VNM, 04-10, 2.2t	VN.A074
VNM, 04-10, 2.2t	VN.A075
VNM, 04-10, 2.2t	VN.A076
VNM, 04-10, 2.2t	VN.A077
VNM, 04-10, 2.2t	VN.A078
VNM, 04-10, 2.2t	VN.A079
VNM, 04-10, 2.2t	VN.A080
VNM, 04-10, 2.2t	VN.A081
VNM, 04-10, 2.2t	VN.A082
VNM, 04-10, 2.2t	VN.A084
VNM, 04-10, 2.2t	VN.A085
VNM, 04-10, 2.2t	VN.A086
VNM, 04-10, 2.2t	VN.A087
VNM, 04-10, 2.2t	VN.A088
VNM, 04-10, 2.2t	VN.A090
VNM, 04-10, 2.2t	VN.A091-VN.A099
VNM, 04-10, 2.2t	VN.A092-VN.A094
VNM, 04-10, 2.2t	VN.A093
VNM, 04-10, 2.2t	VN.A095
VNM, 04-10, 2.2t	VN.A096
VNM, 04-10, 2.2t	VN.A097
VNM, 04-10, 2.2t	VN.A098
VNM, 04-10, 2.2t	VN.A100
SSDN, 06-16, 0.5t	SS.B002
SSDN, 06-16, 0.5t	SS.B003
SSDN, 06-16, 0.5t	SS.B005
SSDN, 06-16, 0.5t	SS.B006
SSDN, 06-16, 0.5t	SS.B007-SS.B071
SSDN, 06-16, 0.5t	SS.B008-SS.B056-SS.B061
SSDN, 06-16, 0.5t	SS.B009
